measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Global,Both,Age-standardized,Brain and central nervous system cancer,Rate,2001,3.198041754871125,3.550920499207183,2.633502977241638
Deaths,Global,Both,Age-standardized,Thyroid cancer,Rate,2001,0.5896633339261339,0.629929603984212,0.5497142452032061
Deaths,Global,Both,Age-standardized,Mesothelioma,Rate,2001,0.38676272996492017,0.41687551266917505,0.3531181042470273
Deaths,Global,Both,Age-standardized,Hodgkin lymphoma,Rate,2001,0.46969094631138175,0.5242196925607475,0.3973293516108496
Deaths,Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2001,3.303247592276637,3.4252175700687966,3.1418941945891747
Deaths,Global,Both,Age-standardized,Multiple myeloma,Rate,2001,1.491384241734049,1.607069582678578,1.3197690695643423
Deaths,Global,Both,Age-standardized,Larynx cancer,Rate,1996,2.0842767650490264,2.166621904592828,1.999187951618735
Deaths,Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,1996,27.37001085590268,28.25257370510118,26.37363115291712
Deaths,Global,Both,Age-standardized,Breast cancer,Rate,1996,9.769783353127941,10.125397675646841,9.29902483110253
Deaths,Global,Both,Age-standardized,Cervical cancer,Rate,1996,4.164153090229397,5.079385492763021,3.756936089053193
Deaths,Global,Both,Age-standardized,Uterine cancer,Rate,1996,1.415948390432184,1.5007852220578621,1.2864387698829445
Deaths,Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,1995,2.497700586097871,2.7925976290468664,2.217096012228203
Deaths,Global,Both,Age-standardized,Pancreatic cancer,Rate,1995,5.569293581167103,5.738878030968412,5.291017697165949
Deaths,Global,Both,Age-standardized,Malignant skin melanoma,Rate,1995,0.8806420135677264,1.0988443190561414,0.732800341682225
Deaths,Global,Both,Age-standardized,Non-melanoma skin cancer,Rate,1995,0.6802556526923459,0.7132572442670649,0.623087858832831
Deaths,Global,Both,Age-standardized,Ovarian cancer,Rate,1995,2.530942987794176,2.7708068806217097,2.3650954655115455
Deaths,Global,Both,Age-standardized,Testicular cancer,Rate,1995,0.1406278156963133,0.15319879925366922,0.13346173055700644
Deaths,Global,Both,Age-standardized,Kidney cancer,Rate,1995,1.9812862677934728,2.045243707947171,1.8963668350935317
Deaths,Global,Both,Age-standardized,Bladder cancer,Rate,1995,3.4682800669206797,3.6041679865387644,3.265598281999587
Deaths,Global,Both,Age-standardized,Brain and central nervous system cancer,Rate,1995,3.12928505200796,3.8123429961074176,2.7235111208844467
Deaths,Global,Both,Age-standardized,Thyroid cancer,Rate,1995,0.5982702829443381,0.6628288636504572,0.5622757309697115
Deaths,Global,Both,Age-standardized,Mesothelioma,Rate,1995,0.39771465068318157,0.4350885909853279,0.36107659366519634
Deaths,Global,Both,Age-standardized,Hodgkin lymphoma,Rate,1995,0.5503065040719235,0.5939976070560782,0.4463957968713438
Deaths,Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,1995,3.3599357369282763,3.479928855039044,3.196464531237342
Deaths,Global,Both,Age-standardized,Multiple myeloma,Rate,1995,1.4596530572919635,1.6275956608826152,1.3198025567235125
Deaths,Global,Both,Age-standardized,Esophageal cancer,Rate,2000,8.314539928113508,8.981560630013844,6.196147060365114
Deaths,Global,Both,Age-standardized,Stomach cancer,Rate,2000,17.550291697805353,18.422503065084552,16.68854020051873
Deaths,Global,Both,Age-standardized,Liver cancer,Rate,2000,9.292883420346643,9.848707307730155,8.724535872121887
Deaths,Global,Both,Age-standardized,Larynx cancer,Rate,2000,1.9323271136476217,2.0000293774599207,1.854773170925262
Deaths,Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2000,27.19816424881726,28.08841270271315,26.147203062962177
Deaths,Global,Both,Age-standardized,Breast cancer,Rate,2000,9.541249063061251,9.88885586720962,9.067079481922834
Deaths,Global,Both,Age-standardized,Cervical cancer,Rate,2000,4.014541392575306,4.78833937465239,3.6516243427700457
Deaths,Global,Both,Age-standardized,Uterine cancer,Rate,2000,1.3957814313115273,1.4789842842118706,1.2551494635637699
Deaths,Global,Both,Age-standardized,Prostate cancer,Rate,2000,7.063991922516486,8.030097864685631,5.713151042038772
Deaths,Global,Both,Age-standardized,Colon and rectum cancer,Rate,2000,14.399385019894972,14.924743019601241,13.563091350410593
Deaths,Global,Both,Age-standardized,Lip and oral cavity cancer,Rate,2000,2.477326600655226,2.5868077346567127,2.3605076276708563
Deaths,Global,Both,Age-standardized,Nasopharynx cancer,Rate,2000,1.1190678902590414,1.1780635950356066,1.0550143670686833
Deaths,Global,Both,Age-standardized,Other pharynx cancer,Rate,2000,1.3160475907728546,1.3942561557383555,1.2500672282479652
Deaths,Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2000,2.454871458642702,2.6497312917527243,2.1862059288630094
Deaths,Global,Both,Age-standardized,Pancreatic cancer,Rate,2000,5.71545022098405,5.886051342728905,5.411343132132463
Deaths,Global,Both,Age-standardized,Malignant skin melanoma,Rate,2000,0.8663716232694032,1.0407981811752545,0.6991313712633968
Deaths,Global,Both,Age-standardized,Non-melanoma skin cancer,Rate,2000,0.6897184337671433,0.7221909849150732,0.6339996335449496
Deaths,Global,Both,Age-standardized,Ovarian cancer,Rate,2000,2.511166915424842,2.723884387239148,2.34663525922959
Deaths,Global,Both,Age-standardized,Testicular cancer,Rate,2000,0.13816637547580052,0.15043486160045239,0.13098301188000763
Deaths,Global,Both,Age-standardized,Kidney cancer,Rate,2000,2.0228559320676314,2.079323620713003,1.930477310971543
Deaths,Global,Both,Age-standardized,Bladder cancer,Rate,2000,3.334449631157987,3.4585634087049977,3.1386481463572435
Deaths,Global,Both,Age-standardized,Brain and central nervous system cancer,Rate,2000,3.204171452690071,3.5779624056332935,2.650623095404004
Deaths,Global,Both,Age-standardized,Thyroid cancer,Rate,2000,0.5915029655677446,0.6371339901283117,0.5512441210336243
Deaths,Global,Both,Age-standardized,Mesothelioma,Rate,2000,0.3877223004842076,0.4177490492360922,0.35564453043786975
Deaths,Global,Both,Age-standardized,Hodgkin lymphoma,Rate,2000,0.48381530586464255,0.5342652116610094,0.40446234319087715
Deaths,Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2000,3.346699006817517,3.4659234951285898,3.184285374393372
Deaths,Global,Both,Age-standardized,Multiple myeloma,Rate,2000,1.4939778185852877,1.6099261462010337,1.326100448869155
Deaths,Global,Both,Age-standardized,Leukemia,Rate,2004,5.033164156216547,5.3953177176413085,4.619277460445939
Deaths,Global,Both,Age-standardized,Esophageal cancer,Rate,2001,8.411787698178331,9.085047805690909,6.100414529499547
Deaths,Global,Both,Age-standardized,Stomach cancer,Rate,2001,17.50741888910391,18.358092264461945,16.53793471579578
Deaths,Global,Both,Age-standardized,Liver cancer,Rate,2001,8.611237613124846,9.139686469936622,8.046861959553176
Deaths,Global,Both,Age-standardized,Esophageal cancer,Rate,2003,8.61344702931974,9.344131811330621,6.147595441474363
Deaths,Global,Both,Age-standardized,Stomach cancer,Rate,2003,17.681053539285873,18.557411870901657,16.799684573975746
Deaths,Global,Both,Age-standardized,Liver cancer,Rate,2003,7.102612094295528,7.4461808475897415,6.758494912223892
Deaths,Global,Both,Age-standardized,Larynx cancer,Rate,2002,1.8631611452481178,1.926343787284502,1.789173037176117
Deaths,Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2002,27.17887073977129,28.226593228749895,26.002167279113912
Deaths,Global,Both,Age-standardized,Breast cancer,Rate,2002,9.434546699299933,9.78743557601395,8.94250655075504
Deaths,Global,Both,Age-standardized,Cervical cancer,Rate,2002,3.973022151489275,4.7166741487888695,3.600792836887015
Deaths,Global,Both,Age-standardized,Uterine cancer,Rate,2002,1.3883328715841046,1.4719126990154001,1.245475416992625
Deaths,Global,Both,Age-standardized,Larynx cancer,Rate,2004,1.7667544460127929,1.8305971621773243,1.693970335189653
Deaths,Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2004,27.111351698374,28.14091782355097,25.879264406276107
Deaths,Global,Both,Age-standardized,Breast cancer,Rate,2004,9.211035701359664,9.538813712582938,8.698199913675241
Deaths,Global,Both,Age-standardized,Cervical cancer,Rate,2004,3.8943212342890967,4.530408790350179,3.502969093872665
Deaths,Global,Both,Age-standardized,Uterine cancer,Rate,2004,1.3668806452462152,1.4428308710170634,1.2164984142481619
Deaths,Global,Both,Age-standardized,Esophageal cancer,Rate,2004,8.634969478918386,9.341575989304426,6.076673543875037
Deaths,Global,Both,Age-standardized,Stomach cancer,Rate,2004,17.600380434527498,18.492627023044026,16.666011547727194
Deaths,Global,Both,Age-standardized,Liver cancer,Rate,2004,6.60585375760074,6.912139802214399,6.278923198267145
Deaths,Global,Both,Age-standardized,Leukemia,Rate,2005,4.979156049584319,5.339219163675728,4.556076154371083
Deaths,Global,Both,Age-standardized,Larynx cancer,Rate,2005,1.74768723900697,1.8165860357684303,1.67733093871559
Deaths,Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2005,27.118151867912292,28.223798331710604,25.937173688601487
Deaths,Global,Both,Age-standardized,Breast cancer,Rate,2005,9.162088031021552,9.498028941626764,8.647957665160824
Deaths,Global,Both,Age-standardized,Cervical cancer,Rate,2005,3.851631292114701,4.463745504204434,3.469071836356776
Deaths,Global,Both,Age-standardized,Uterine cancer,Rate,2005,1.3573100138222651,1.4359777913181258,1.1998903903758216
Deaths,Global,Both,Age-standardized,Prostate cancer,Rate,2005,6.87399072664274,7.946292340622502,5.636022997836437
Deaths,Global,Both,Age-standardized,Colon and rectum cancer,Rate,2005,14.578203495734618,15.170067071317916,13.664440153482419
Deaths,Global,Both,Age-standardized,Lip and oral cavity cancer,Rate,2005,2.4492516188219233,2.5454082932519446,2.334662817975296
Deaths,Global,Both,Age-standardized,Nasopharynx cancer,Rate,2005,0.9933306814250866,1.0529010536010432,0.9415293286289974
Deaths,Global,Both,Age-standardized,Other pharynx cancer,Rate,2005,1.3084428174501064,1.3715762947821462,1.2439210108158631
Deaths,Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2005,2.4748081743011716,2.6382324395857797,2.129113532163952
Deaths,Global,Both,Age-standardized,Pancreatic cancer,Rate,2005,6.057748022927361,6.267839824858667,5.708043445940471
Deaths,Global,Both,Age-standardized,Malignant skin melanoma,Rate,2005,0.8640846735767261,0.9996515174269561,0.6649960722455286
Deaths,Global,Both,Age-standardized,Non-melanoma skin cancer,Rate,2005,0.7213450714923418,0.7557977818651129,0.6594800713715342
Deaths,Global,Both,Age-standardized,Ovarian cancer,Rate,2005,2.475139381031595,2.6703310103426454,2.307461429522929
Deaths,Global,Both,Age-standardized,Testicular cancer,Rate,2005,0.1322912532344179,0.14565174287972416,0.1254131256029121
Deaths,Global,Both,Age-standardized,Kidney cancer,Rate,2005,2.114848662098531,2.1785601429677715,2.010695201870273
Deaths,Global,Both,Age-standardized,Bladder cancer,Rate,2005,3.2199807639647346,3.348166454530196,3.0083805672991217
Deaths,Global,Both,Age-standardized,Brain and central nervous system cancer,Rate,2005,3.163112350062245,3.4799356949189537,2.543826752003387
Deaths,Global,Both,Age-standardized,Thyroid cancer,Rate,2005,0.5904541298363825,0.6232410121484515,0.5421277604580818
Deaths,Global,Both,Age-standardized,Mesothelioma,Rate,2005,0.38683383806025423,0.4119306214180195,0.35447115429162246
Deaths,Global,Both,Age-standardized,Hodgkin lymphoma,Rate,2005,0.4233088515516619,0.4885136180942938,0.3688713755456026
Deaths,Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2005,3.225357107811874,3.3478537440177574,3.0523307898541034
Deaths,Global,Both,Age-standardized,Multiple myeloma,Rate,2005,1.4646262180549299,1.5816694867212038,1.296939604589673
Deaths,Global,Both,Age-standardized,Esophageal cancer,Rate,2006,8.147979309515053,8.756777856719157,5.974579705232605
Deaths,Global,Both,Age-standardized,Stomach cancer,Rate,2006,16.489948258591657,17.304066735852377,15.53617129161591
Deaths,Global,Both,Age-standardized,Liver cancer,Rate,2006,6.269340997806874,6.540950793645535,5.960109476161619
Deaths,Global,Both,Age-standardized,Leukemia,Rate,2002,5.216188854040952,5.631636949940912,4.788035134065775
Deaths,Global,Both,Age-standardized,Leukemia,Rate,2008,4.790836891400049,5.114766199251162,4.390290180773128
Deaths,Global,Both,Age-standardized,Esophageal cancer,Rate,2007,7.853585828914137,8.445228053992848,5.908777302900995
Deaths,Global,Both,Age-standardized,Stomach cancer,Rate,2007,15.930009638383055,16.708052354016708,15.000922232198587
Deaths,Global,Both,Age-standardized,Liver cancer,Rate,2007,6.198118644843437,6.453512265513749,5.88426604026009
Deaths,Global,Both,Age-standardized,Esophageal cancer,Rate,2005,8.491334945769413,9.192561923395072,6.085830808276869
Deaths,Global,Both,Age-standardized,Stomach cancer,Rate,2005,17.26572581643734,18.174297999756032,16.33444295885404
Deaths,Global,Both,Age-standardized,Liver cancer,Rate,2005,6.384009984026523,6.686878702147775,6.083598274966143
Deaths,Global,Both,Age-standardized,Leukemia,Rate,2006,4.891920030855811,5.225882043853383,4.508495257237412
Deaths,Global,Both,Age-standardized,Larynx cancer,Rate,2007,1.6830497207300898,1.7436620552932494,1.6194012722703643
Deaths,Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2007,26.73892488973633,27.738893537926764,25.46191566739148
Deaths,Global,Both,Age-standardized,Breast cancer,Rate,2007,8.963956379850801,9.281941692930882,8.45002920946779
Deaths,Global,Both,Age-standardized,Cervical cancer,Rate,2007,3.7135719299305125,4.247569999360084,3.3494506749033035
Deaths,Global,Both,Age-standardized,Uterine cancer,Rate,2007,1.3140362310862208,1.389480425482681,1.156860458382752
Deaths,Global,Both,Age-standardized,Prostate cancer,Rate,2007,6.725906845709553,7.879144049267772,5.537328156361095
Deaths,Global,Both,Age-standardized,Colon and rectum cancer,Rate,2007,14.309659044420862,14.904314477051157,13.324692914077849
Deaths,Global,Both,Age-standardized,Lip and oral cavity cancer,Rate,2007,2.438716068049402,2.537957621746,2.335426293898224
Deaths,Global,Both,Age-standardized,Nasopharynx cancer,Rate,2007,0.9579846630055054,1.008056006738039,0.9094512619060078
Deaths,Global,Both,Age-standardized,Other pharynx cancer,Rate,2007,1.3261312523898185,1.3873794144646523,1.2657974884190206
Deaths,Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2007,2.429168988615828,2.5799364478250726,2.069827187341729
Deaths,Global,Both,Age-standardized,Pancreatic cancer,Rate,2007,6.1317471742905285,6.359035920801007,5.7730967407556
Deaths,Global,Both,Age-standardized,Malignant skin melanoma,Rate,2007,0.8560020785889934,0.9686943230317082,0.6458954291035991
Deaths,Global,Both,Age-standardized,Non-melanoma skin cancer,Rate,2007,0.7284110483513117,0.764496916633336,0.6611380648690938
Deaths,Global,Both,Age-standardized,Ovarian cancer,Rate,2007,2.4546473512448084,2.6477004147850884,2.284417502532113
Deaths,Global,Both,Age-standardized,Testicular cancer,Rate,2007,0.13081397106505604,0.14384789927027053,0.12433669497734479
Deaths,Global,Both,Age-standardized,Kidney cancer,Rate,2007,2.107227019461405,2.170030171481196,2.002619102158338
Deaths,Global,Both,Age-standardized,Bladder cancer,Rate,2007,3.146180320703271,3.2747993834028843,2.932710786512731
Deaths,Global,Both,Age-standardized,Brain and central nervous system cancer,Rate,2007,3.134259188616912,3.4067642806154885,2.4738598686856794
Deaths,Global,Both,Age-standardized,Thyroid cancer,Rate,2007,0.590893683428112,0.6193651288162031,0.540445342257792
Deaths,Global,Both,Age-standardized,Mesothelioma,Rate,2007,0.38649527557972035,0.4107881898823538,0.35400305271734667
Deaths,Global,Both,Age-standardized,Hodgkin lymphoma,Rate,2007,0.40521507725603645,0.47413239223678133,0.3555782349921537
Deaths,Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2007,3.2133372292600257,3.333572450265314,3.038632717703883
Deaths,Global,Both,Age-standardized,Multiple myeloma,Rate,2007,1.4466959338294234,1.549710566605945,1.270010155347439
Deaths,Global,Both,Age-standardized,Leukemia,Rate,2007,4.822170145629797,5.1438377263094734,4.433502583287921
Deaths,Global,Both,Age-standardized,Larynx cancer,Rate,2010,1.6329136845165426,1.6962044705823747,1.5609614744641465
Deaths,Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2010,26.699606059716427,27.773193108622774,25.294179047969013
Deaths,Global,Both,Age-standardized,Breast cancer,Rate,2010,8.839953282630121,9.195456289400715,8.328079032678582
Deaths,Global,Both,Age-standardized,Cervical cancer,Rate,2010,3.581334848390994,4.054730505490205,3.191159230688474
Deaths,Global,Both,Age-standardized,Uterine cancer,Rate,2010,1.2767804100758238,1.3509645538881303,1.123549976628185
Deaths,Global,Both,Age-standardized,Leukemia,Rate,2003,5.130488378924817,5.516098871136027,4.726229862706158
Deaths,Global,Both,Age-standardized,Esophageal cancer,Rate,2011,6.930079249918155,7.441481748862261,5.843911672926655
Deaths,Global,Both,Age-standardized,Stomach cancer,Rate,2011,14.270626693125996,15.105226451092834,13.307730852918922
Deaths,Global,Both,Age-standardized,Liver cancer,Rate,2011,5.9621021543378605,6.268079797687514,5.621974983020708
Deaths,Global,Both,Age-standardized,Larynx cancer,Rate,2008,1.6748526877045844,1.7432289527729772,1.6125429216497196
Deaths,Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2008,26.8275888845877,27.83470871049929,25.428359211952582
Deaths,Global,Both,Age-standardized,Breast cancer,Rate,2008,8.926787909906608,9.275715518403398,8.40182413979273
Deaths,Global,Both,Age-standardized,Cervical cancer,Rate,2008,3.6615045775185036,4.160124286215518,3.3102829135842033
Deaths,Global,Both,Age-standardized,Uterine cancer,Rate,2008,1.3086753272732201,1.3838498874609706,1.1544668937252422
Deaths,Global,Both,Age-standardized,Prostate cancer,Rate,2008,6.678282645593225,7.863174158639319,5.5373643144231295
Deaths,Global,Both,Age-standardized,Colon and rectum cancer,Rate,2008,14.304876330582013,14.927394788613327,13.392533426611264
Deaths,Global,Both,Age-standardized,Lip and oral cavity cancer,Rate,2008,2.4502687977870337,2.5597793226071377,2.3376612767474656
Deaths,Global,Both,Age-standardized,Nasopharynx cancer,Rate,2008,0.9449814360414455,0.9975818290614937,0.8950806645754538
Deaths,Global,Both,Age-standardized,Other pharynx cancer,Rate,2008,1.3447143202599983,1.4092777215126893,1.2830924030812119
Deaths,Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2008,2.4064703515330117,2.5657667077278212,2.0649861900702207
Deaths,Global,Both,Age-standardized,Pancreatic cancer,Rate,2008,6.212690955992199,6.446874987825149,5.843300508031817
Deaths,Global,Both,Age-standardized,Malignant skin melanoma,Rate,2008,0.8579558485624363,0.9604857875272479,0.6372044602551994
Deaths,Global,Both,Age-standardized,Non-melanoma skin cancer,Rate,2008,0.7349935763509686,0.7726818718369489,0.6649596263416362
Deaths,Global,Both,Age-standardized,Ovarian cancer,Rate,2008,2.4522760518229347,2.646298700347867,2.277484322690892
Deaths,Global,Both,Age-standardized,Testicular cancer,Rate,2008,0.13088808601992766,0.14496123221040388,0.12424536371455895
Deaths,Global,Both,Age-standardized,Kidney cancer,Rate,2008,2.121545104359549,2.191474661214607,2.0117974970620813
Deaths,Global,Both,Age-standardized,Bladder cancer,Rate,2008,3.1329302440921363,3.264709951802394,2.915573621017572
Deaths,Global,Both,Age-standardized,Brain and central nervous system cancer,Rate,2008,3.141079992526619,3.4240199182446265,2.464018882113011
Deaths,Global,Both,Age-standardized,Thyroid cancer,Rate,2008,0.5944019234745578,0.6233111869757944,0.5415931787064997
Deaths,Global,Both,Age-standardized,Mesothelioma,Rate,2008,0.3900273334590662,0.4136025115278743,0.3571767775738629
Deaths,Global,Both,Age-standardized,Hodgkin lymphoma,Rate,2008,0.3997852799928452,0.4645614889711996,0.3483283353061493
Deaths,Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2008,3.2364768870306766,3.363930251689649,3.0549930396845757
Deaths,Global,Both,Age-standardized,Multiple myeloma,Rate,2008,1.4439404487737901,1.5471135852366278,1.2697194703004822
Deaths,Global,Both,Age-standardized,Prostate cancer,Rate,2010,6.547895715032237,7.779265595187623,5.4975311314001845
Deaths,Global,Both,Age-standardized,Colon and rectum cancer,Rate,2010,14.116378192898468,14.704655966094048,13.173194907757736
Deaths,Global,Both,Age-standardized,Lip and oral cavity cancer,Rate,2010,2.447261577628712,2.55355222047422,2.3362981824757685
Deaths,Global,Both,Age-standardized,Nasopharynx cancer,Rate,2010,0.9213595745807072,0.974706635714457,0.8722606458897231
Deaths,Global,Both,Age-standardized,Other pharynx cancer,Rate,2010,1.3335488432425033,1.3978288868660522,1.269314992516969
Deaths,Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2010,2.350642497039185,2.5003160756698652,1.9713115397022056
Deaths,Global,Both,Age-standardized,Pancreatic cancer,Rate,2010,6.331512604709817,6.577878685514148,5.9250705397647625
Deaths,Global,Both,Age-standardized,Malignant skin melanoma,Rate,2010,0.8529232312669051,0.9383342292008353,0.6244756697970946
Deaths,Global,Both,Age-standardized,Non-melanoma skin cancer,Rate,2010,0.7487059210544414,0.7852949805480897,0.6746904267094731
Deaths,Global,Both,Age-standardized,Ovarian cancer,Rate,2010,2.4135747509295427,2.586092590731414,2.2213833364905855
Deaths,Global,Both,Age-standardized,Testicular cancer,Rate,2010,0.13114563198797127,0.14505370976196796,0.12472477243480341
Deaths,Global,Both,Age-standardized,Kidney cancer,Rate,2010,2.13008456014255,2.1980636519835883,2.0100521210636835
Deaths,Global,Both,Age-standardized,Bladder cancer,Rate,2010,3.095846093555598,3.226804685478246,2.881297720634464
Deaths,Global,Both,Age-standardized,Brain and central nervous system cancer,Rate,2010,3.1276498933446124,3.379008814682394,2.4340658584853903
Deaths,Global,Both,Age-standardized,Thyroid cancer,Rate,2010,0.5950730582369397,0.6234621632113232,0.5361151040705141
Deaths,Global,Both,Age-standardized,Mesothelioma,Rate,2010,0.39282686206766765,0.41485466350682215,0.36005277442865447
Deaths,Global,Both,Age-standardized,Hodgkin lymphoma,Rate,2010,0.3851355147102766,0.4482205217825683,0.33437407836031496
Deaths,Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2010,3.256481788152887,3.380239268570608,3.068256948629563
Deaths,Global,Both,Age-standardized,Multiple myeloma,Rate,2010,1.4383849856391644,1.5320667566367412,1.2562583477302032
Deaths,Global,Both,Age-standardized,Esophageal cancer,Rate,2010,7.17248553102093,7.680831971914687,5.778920115875767
Deaths,Global,Both,Age-standardized,Stomach cancer,Rate,2010,14.736576476313948,15.513677599935304,13.830610208754614
Deaths,Global,Both,Age-standardized,Liver cancer,Rate,2010,6.046962016933443,6.332758940623962,5.7223124060677435
Deaths,Global,Both,Age-standardized,Esophageal cancer,Rate,2008,7.612087438029221,8.16706529778214,5.851679802891312
Deaths,Global,Both,Age-standardized,Stomach cancer,Rate,2008,15.529566281840854,16.285688850600945,14.56587944135438
Deaths,Global,Both,Age-standardized,Liver cancer,Rate,2008,6.2021296057473805,6.461538611531786,5.874375437465178
Deaths,Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2011,2.327030989016877,2.4770093169371723,1.956159114225892
Deaths,Global,Both,Age-standardized,Pancreatic cancer,Rate,2011,6.359719627890655,6.637948775723233,5.9256398684782114
Deaths,Global,Both,Age-standardized,Malignant skin melanoma,Rate,2011,0.8458239678569919,0.9259825207906592,0.6162577857761701
Deaths,Global,Both,Age-standardized,Non-melanoma skin cancer,Rate,2011,0.7546052318891315,0.7935513821741993,0.6808080710278012
Deaths,Global,Both,Age-standardized,Ovarian cancer,Rate,2011,2.403379742599826,2.587753545594024,2.20763449527741
Deaths,Global,Both,Age-standardized,Testicular cancer,Rate,2011,0.1311209333545728,0.1447001403357761,0.12484125504441923
Deaths,Global,Both,Age-standardized,Kidney cancer,Rate,2011,2.120278581399143,2.192640367950093,1.9984491914899132
Deaths,Global,Both,Age-standardized,Bladder cancer,Rate,2011,3.0705176333298403,3.2006266056104113,2.844085146636318
Deaths,Global,Both,Age-standardized,Brain and central nervous system cancer,Rate,2011,3.1122201171486688,3.363389437248226,2.4188493146841967
Deaths,Global,Both,Age-standardized,Thyroid cancer,Rate,2011,0.5924830097202594,0.6211461745891285,0.5339967612606997
Deaths,Global,Both,Age-standardized,Mesothelioma,Rate,2011,0.3941339023240847,0.41562439318627137,0.36016824375762835
Deaths,Global,Both,Age-standardized,Hodgkin lymphoma,Rate,2011,0.3800169403926566,0.44101759605179935,0.32987531513385243
Deaths,Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2011,3.263986042255672,3.400326021996577,3.0649664343112475
Deaths,Global,Both,Age-standardized,Multiple myeloma,Rate,2011,1.4337305637268427,1.5230632823886494,1.2453558076578919
Deaths,Global,Both,Age-standardized,Larynx cancer,Rate,2011,1.6097206297408624,1.681857766634566,1.5365201231919352
Deaths,Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2011,26.491720782194154,27.695242586632762,24.94646904366508
Deaths,Global,Both,Age-standardized,Breast cancer,Rate,2011,8.799662040942842,9.172732500656076,8.261452604944479
Deaths,Global,Both,Age-standardized,Cervical cancer,Rate,2011,3.547013266449756,3.9862697328947223,3.164138495737168
Deaths,Global,Both,Age-standardized,Uterine cancer,Rate,2011,1.2594456765567654,1.337909430259435,1.1171802983751498
Deaths,Global,Both,Age-standardized,Prostate cancer,Rate,2011,6.487319691285333,7.820981513544684,5.519247104006107
Deaths,Global,Both,Age-standardized,Colon and rectum cancer,Rate,2011,13.99580894000442,14.630794631267781,13.022421929208965
Deaths,Global,Both,Age-standardized,Lip and oral cavity cancer,Rate,2011,2.4459736268452756,2.5649603335078313,2.328977721195568
Deaths,Global,Both,Age-standardized,Nasopharynx cancer,Rate,2011,0.9106318710151353,0.9656401908509181,0.860296993557329
Deaths,Global,Both,Age-standardized,Other pharynx cancer,Rate,2011,1.337907586357031,1.4036991993561663,1.269887885424728
Deaths,Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2009,2.3709159796812203,2.5221232127071054,2.0112550658915738
Deaths,Global,Both,Age-standardized,Pancreatic cancer,Rate,2009,6.261194991277786,6.489558120888946,5.8616020171840795
Deaths,Global,Both,Age-standardized,Malignant skin melanoma,Rate,2009,0.8544342204273796,0.9527824374825311,0.6289566747104457
Deaths,Global,Both,Age-standardized,Non-melanoma skin cancer,Rate,2009,0.7411882383942727,0.7778142067331019,0.6699160940977674
Deaths,Global,Both,Age-standardized,Ovarian cancer,Rate,2009,2.4483829850260217,2.6340668932135602,2.273280332243725
Deaths,Global,Both,Age-standardized,Testicular cancer,Rate,2009,0.13130656770463617,0.14518605716691318,0.12487377177707747
Deaths,Global,Both,Age-standardized,Kidney cancer,Rate,2009,2.1197922176162955,2.1885543262875897,2.004706581498363
Deaths,Global,Both,Age-standardized,Bladder cancer,Rate,2009,3.1041949137502063,3.2300996871015393,2.879690351429101
Deaths,Global,Both,Age-standardized,Brain and central nervous system cancer,Rate,2009,3.1370010239125508,3.4021072937839096,2.4610361025332588
Deaths,Global,Both,Age-standardized,Thyroid cancer,Rate,2009,0.5931797948639317,0.6217282634816435,0.5357106665534146
Deaths,Global,Both,Age-standardized,Mesothelioma,Rate,2009,0.39069405221947356,0.41250818425759717,0.35743379383458307
Deaths,Global,Both,Age-standardized,Hodgkin lymphoma,Rate,2009,0.3914150949506013,0.453081349319824,0.34225359066151306
Deaths,Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2009,3.242726733543008,3.3677292737896494,3.05930615431635
Deaths,Global,Both,Age-standardized,Multiple myeloma,Rate,2009,1.437183712192269,1.539407205547591,1.268215049695621
Deaths,Global,Both,Age-standardized,Larynx cancer,Rate,2009,1.6450390412668097,1.7116872577627948,1.5751298940195397
